SiduriMakorPitzul,MbNifkadGalKodem,Siduri,wave,s_seker,MishkalMb,sumHPensiaShnatit,sumHHishShnatit,sumHGemelShnatit,sumHMilgaShnatit,sumHHulShnatit,sumHAnashimShnatit,HRibitShnatit,HHashkaotShnatit,HDividendShnatit,HSchirutShnatit,HEsekShnatit,SachNefashot,Nefashot0_17,Nefashot18up,Men18up,Women18up,m_SetachMigrashBayitprati,ShuviDira,ShanaRechishaK1,ChodeshRechishaK1,ChodeshRechishaB1,m_DmeSchirutChodeshi,MatbeaKnuya1,MatbeaBniya1,MatbeaAlutBniya1,AimMekura1,AlutBniya1,BaayaBiluy1,BaayaChinuch1,BaayaChoshech1,BaayaHaznacha1,BaayaKvish1,BaayaMatos1,BaayaMifal1,BaayaRakevet1,BaayaRech1,BaayaZevel1,BaayaZihum1,ChanayaPratit1,ChederAronot1,ChisachonAtid1,ChisachonHayom1,DiraMedurag1,GinaPratit1,GodelGinaPratit1,HagdalatDira1,HasakaPratit1,K_MispHadarim1,K_MispHadarimMegurim1,KamaGinaPratit1,KamaKivun1,KamaMirpeset1,KamaSherutim1,Kivun1,Maaliyot1,MachsanBetochD1,MachsanMiD1,MazavKAtid1,MazavKAvar1,MechirBniya1,MechirKnuya1,MekorSetach1,MirpesetChitzonit1,MirpesetSherut1,MispDirotBinyan1,MispKomotBinyan1,Mocher1,MspDirotBeKomatMegurim1,NofAntena1,NofGag1,NofKvish1,NofKvishPnimi1,NofRakevet1,NofSetachPatuch1,NofSetachYarok1,NofYam1,OfenBaalut1,OfenBaalutMigrash1,SetachBayitpratY1,SetachDira1,Sfarim1,ShanaBniya1,ShanaRechishaB1,SinuyimPnimiimBDira1,SugDira1,k_baalut1,k_MispMeconiyot1,k_mizug1,k_ShaotOzeret1,Meconit1,Ozeret1,ShuviDiraYoter1,SinuyDira21,SinuyDiraP21,TahasokaAcheretOzeret1,TahasokaOzeretMesh1,TahasokaOzeretSiu1,TahasokaOzeretYeLed1,sumHMosdotShnatitnew,SacShnatikolel_Lembnew
,2,5965,3,2015,1174.645665,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,2,2,1,1,2,2,2,1,1,1,2,2,2,4,5,2,,,2,3,3,3,,1,,2,5,1,2,2,99999998,5,,,,2,2,4,9,,4,2,2,2,2,2,2,2,2,,,,99999998,2,99999998,,2,4,3,,2,,2,2,,,,,,,,0,48000
,1,5966,3,2015,1509.240983,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,99999998,,,99999998,,,,,,99999998,,,,,,,,,,,,2,2,2,5,2,,,,1,2,1,,,,1,,0,2,2,3,3,99999998,,4,2,2,1,1,,1,,,,,,,,,2,1,,70,6,9,99999998,,4,1,,3,,2,2,,2,2,,,,,8171.666667,108971.6667
,2,5967,3,2015,889.292298,0,0,0,0,0,0,0,0,0,0,0,10,6,4,1,3,99999998,99999998,,,99999998,,,,,,99999998,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,,,2,1,2,2,,4,,1,1,0,2,2,5,5,99999998,,4,2,2,,,,,2,2,2,2,2,2,2,2,2,1,3,100,1,7,99999998,2,7,1,,3,,2,2,,,,,,,,49996,49996
,1,5968,3,2015,192.6892413,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,,,99999998,,,,,,99999998,,,,,,,,,,,,2,2,3,3,2,2,,,1,3,1,,,,1,,0,2,2,3,3,99999998,,3,2,2,1,1,,1,,,,,,,,,2,1,,150,1,5,99999998,,2,1,,3,,2,2,,2,2,,,,,51401,51401
,2,5969,3,2015,1087.699352,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,2000,7,,,1,,,1,,2,2,1,2,1,2,2,2,1,2,1,1,2,4,4,2,,,1,3,4,4,,3,,2,1,0,2,2,4,3,,300000,1,2,2,,,3,,2,2,2,2,2,2,2,2,1,,,163,2,2,,1,5,1,1,2,,1,2,,,,,,,,18208,126538
,2,5970,3,2015,808.9181674,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,1100000,2011,2,,,1,,,,,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,,,2,3,4,4,,3,1,2,3,0,2,1,3,2,,837000,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,,,89,3,4,,2,4,1,1,1,,1,2,,,,,,,,0,300000
,2,5971,3,2015,489.1494637,0,0,0,0,0,0,0,0,0,21600,0,5,3,2,1,1,,1100000,1998,1,,,2,,,2,,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,40,2,3,5,5,1,3,,3,1,0,2,1,3,3,,125000,3,,1,2,5,2,2,2,2,1,2,2,1,1,1,1,,,115,5,7,,2,4,1,1,1,,1,2,,,,,,,,5915.75,95994.5
,2,5972,3,2015,829.6325479,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,500000,1998,8,,,2,,,,,2,2,1,2,2,2,2,2,1,1,2,2,2,4,5,2,,,2,3,3,3,,1,,1,5,0,2,2,3,5,,72000,1,2,2,3,4,1,4,2,2,2,2,2,2,2,2,1,,,80,2,3,,1,4,1,1,2,,1,2,,,,,,,,4900,100900
,2,5973,3,2015,292.7063944,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,,,,,,,,,,,2,2,1,2,1,2,2,2,2,2,2,2,2,4,5,1,2,,2,3,3,3,,2,,2,1,0,2,2,99999998,5,,,4,,2,1,2,,2,2,1,2,1,2,2,2,2,,,,100,2,7,,2,4,3,1,2,,1,2,,,,,,,,1700.416667,31700.41667
,2,5974,3,2015,438.2214821,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,,,,,,,,2,2,1,1,1,2,1,2,1,1,1,2,2,4,99999999,2,,,2,3,4,4,,99999999,1,99999999,99999999,0,2,2,4,3,,,4,1,2,1,4,,1,99999998,1,2,2,2,2,2,2,,,,100,3,99999999,,2,4,3,1,2,,1,2,,,,,,,,6828.333333,48609.93333
,1,5975,3,2015,424.9088712,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,99999998,,,99999998,,,,,,99999998,,,,,,,,,,,,2,2,2,2,2,2,,,1,4,2,,,,1,,0,2,2,3,3,99999998,,3,2,2,1,1,,2,,,,,,,,,2,1,,250,3,6,99999998,,1,1,2,3,,1,2,,2,2,,,,,2838.666667,158838.6667
,1,5976,3,2015,591.8401258,0,0,0,0,0,0,0,0,0,0,0,10,5,5,2,3,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,2,2,,,1,4,2,,,,1,,0,2,2,3,3,,,4,2,2,1,1,,1,,,,,,,,,,,,90,3,,,,4,3,,3,,2,2,,,,,,,,14310.16667,14310.16667
,2,5977,3,2015,467.9606234,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,2,,300000,,,99999998,,,,,,99999998,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,,,2,1,3,3,,4,,1,4,2,2,2,4,3,99999998,,4,2,2,1,1,,1,1,2,2,1,2,2,2,2,2,2,,130,1,7,99999999,2,4,1,1,3,,1,2,,,,,,,,12500.25,117500.25
,2,5978,3,2015,544.8367216,0,0,0,0,0,0,0,0,0,0,0,9,6,3,1,2,100,,,,,,,,,,,2,2,1,2,1,1,2,2,1,1,1,2,2,4,5,2,,,1,3,3,3,,99999998,1,1,99999998,0,2,2,3,5,,,4,1,2,,,,,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,3,,,70,3,4,,1,8,1,1,3,,1,2,,,,,,,,0,0
,2,5979,3,2015,359.8192564,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,2,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,1,,,2,3,4,3,,1,,3,6,0,2,2,4,3,,,4,,2,,,,,2,1,2,2,2,2,2,2,,,,150,4,5,,2,7,3,,2,,2,2,,,,,,,,0,0
,2,5980,3,2015,518.6103436,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,2,1,3,2,,3,,1,4,1,2,2,3,3,,,4,2,2,1,2,,2,2,2,2,1,2,2,2,2,,,,120,2,8,,2,4,3,1,3,,1,2,,,,,,,,8242.041667,152242.0417
,2,5981,3,2015,411.0054202,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,1,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,1,1,2,2,4,5,2,,,2,3,4,4,,2,,1,1,0,2,2,99999998,5,,,4,2,2,1,2,,1,1,1,2,1,2,2,2,2,,,,100,1,5,,2,4,3,1,3,,1,2,,,,,,,,2425.5,49425.5
,2,5982,3,2015,1340.219407,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,1,2,2,2,4,5,2,,,2,3,2,2,,3,,1,5,0,2,2,3,3,,,3,2,1,2,2,,2,99999998,1,2,1,2,2,2,2,3,,,30,1,99999998,,2,4,1,1,2,,1,2,,,,,,,,0,40080
,2,5983,3,2015,914.6372941,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,,1000000,1985,12,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,99999998,3,2,,,2,3,3,2,,2,,2,5,0,2,2,2,3,,99999998,4,2,2,2,4,3,2,2,1,2,2,2,2,1,2,1,,,60,5,5,,1,4,1,1,2,,1,2,,,,,,,,0,192600
,2,5984,3,2015,422.1799039,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,2,,,,,,,,,,,,2,1,1,1,1,1,2,2,1,1,2,2,2,4,5,2,,,2,3,4,4,,2,1,2,4,0,2,2,2,5,,,4,1,2,1,2,,1,2,1,2,2,2,2,2,2,3,,,150,3,7,,2,2,1,,3,,2,2,,,,,,,,4912,38512
,2,5985,3,2015,798.241842,42000,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,1200000,1975,99999998,,,,,,,,2,1,2,2,1,1,2,2,2,1,2,2,2,4,3,2,,,2,3,3,3,,2,,2,6,0,2,2,3,4,,99999998,3,2,2,3,3,1,4,2,1,2,1,2,2,2,2,1,,,73,1,4,,2,4,1,,2,,2,2,,,,,,,,25267,67267
,2,5986,3,2015,1075.445212,0,0,0,0,0,0,0,0,0,0,0,6,2,4,3,1,,1500000,1975,1,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,,,1,3,5,5,,2,1,2,4,1,2,1,1,3,,60000,4,1,1,3,5,1,4,2,2,2,1,2,2,2,2,1,,,120,5,6,,2,4,1,,1,,2,2,,,,,,,,4333.333333,122533.3333
,2,5987,3,2015,286.0674959,0,0,0,0,0,0,0,0,0,0,0,9,7,2,1,1,350,,,,99999998,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,,,2,3,4,4,,3,2,3,1,0,2,2,99999998,3,,,4,1,1,,,,,2,1,1,1,2,2,2,2,2,3,,180,5,8,2000,2,8,1,1,2,,1,2,,,,,,,,12737.83333,12737.83333
,1,5988,3,2015,414.212586,0,0,0,0,0,0,0,0,0,0,0,12,10,2,1,1,,99999998,,,,,,,,,,,,,,,,,,,,,2,2,4,5,2,,,,3,3,2,,,,1,,0,2,2,5,5,,,4,2,2,,,,,,,,,,,,,,,,100,3,,,,8,7,,3,,2,2,,,,,,,,90572,90572
,2,5989,3,2015,429.8667206,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,99999998,99999998,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,,,2,2,3,3,,2,,1,4,0,2,2,99999998,3,,99999998,,2,2,4,4,1,4,2,1,2,1,2,2,2,2,1,,,99999998,1,99999998,,2,4,1,,2,,2,2,,,,,,,,24262,24262
,2,5990,3,2015,385.9829182,0,0,0,0,0,0,0,0,0,96000,0,4,1,3,2,1,99999998,,,,99999998,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,,,2,3,4,4,,4,,2,1,0,2,2,3,3,,,4,,1,,,,,2,2,2,2,2,2,2,2,2,3,2,260,3,6,1992,2,8,1,1,2,,1,2,,,,,,,,1420,157420
,2,5991,3,2015,682.4642062,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,4500,,,,2,,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,1,70,,2,5,4,1,3,,3,4,0,2,1,3,3,,,4,,1,,,,,2,1,2,1,2,2,2,2,,,,200,4,7,,,5,2,2,2,,1,2,,,,,,,,4463,554474
,2,5992,3,2015,862.4237954,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,2,,1800000,2000,99999998,,,,,,,,2,2,1,2,1,2,2,2,2,1,2,99999998,2,2,3,1,1,99999998,2,3,4,4,1,2,,2,7,0,2,1,2,3,,99999998,3,,2,,,1,,2,1,1,1,2,2,2,2,1,,,165,3,99999998,,2,5,1,1,2,,1,2,,,,,,,,0,94476
,2,5993,3,2015,456.8471355,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,,,,,,,,,,,,2,2,1,2,1,2,2,2,2,2,1,2,1,4,5,2,,,2,3,4,3,,1,,2,1,0,1,2,4,4,,,,2,2,1,2,,1,2,1,2,2,2,2,2,2,,,,99999998,2,7,,2,4,3,1,2,,1,2,,,,,,,,0,0
,2,5994,3,2015,476.2544571,0,0,0,4000,0,0,0,0,0,0,0,3,0,3,1,2,,900000,1975,99999998,,,2,,,,,2,2,1,1,1,1,2,2,1,1,1,2,2,3,5,2,,,1,3,4,4,,2,,2,1,0,2,2,2,4,,14000,4,2,2,4,4,3,2,2,2,2,1,2,2,2,2,1,,,100,3,4,,1,4,1,,2,,2,2,,,,,,,,9634.424242,71592.92424
,2,5995,3,2015,389.9304406,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,3100,,,,2,,2,2,1,1,2,2,2,2,2,1,2,1,2,3,3,2,,,,3,3,3,,2,1,1,99999998,0,2,2,3,3,,,2,1,2,,,,,2,1,1,1,2,1,2,2,,,,75,5,99999998,,,5,2,2,3,,1,2,,,,,,,,0,187500
,2,5996,3,2015,531.0199025,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,3250000,2006,11,,,1,,,1,,2,2,2,2,2,1,2,99999998,2,2,2,1,2,1,2,2,,,2,3,4,4,,2,1,2,6,2,2,1,2,2,,1500000,3,1,1,4,12,4,4,2,1,2,1,2,2,1,2,1,,,104,4,9,,2,4,1,2,1,4,1,1,,,,2,2,2,1,86285.16667,661978.6852
,2,5997,3,2015,829.0121056,0,0,0,0,0,0,0,0,0,0,0,10,8,2,1,1,99999998,,,,99999998,,,,,,,2,2,1,1,1,1,2,2,1,1,1,2,2,4,5,2,,,2,3,3,2,,1,,1,4,0,2,2,4,4,,,4,2,2,,,,,2,2,2,2,2,2,2,2,2,3,1,100,2,7,99999998,2,8,1,1,3,,1,2,,,,,,,,67706.66667,67706.66667
,2,5998,3,2015,1151.957277,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,2800,,,,2,,2,2,2,2,1,2,2,2,2,2,1,1,2,4,3,2,,,,3,3,3,,2,1,2,3,1,2,2,3,3,,,,1,2,4,8,,4,2,1,1,2,2,2,1,2,,,,99999998,6,99999998,,,4,2,,2,2,2,1,,,,2,1,1,2,16577.5,16577.5
,2,5999,3,2015,335.3415726,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,,,,,,,2,2,1,2,1,2,2,2,2,99999998,99999998,2,2,4,5,2,,,,3,3,3,,2,,1,4,0,2,2,4,3,,,99999998,2,2,4,3,,2,2,1,2,1,2,1,2,2,,,,55,1,3,,,4,7,,2,,2,2,,,,,,,,36005.25,44605.25
,2,6000,3,2015,787.320008,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,,750000,1997,99999998,,,1,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,2,3,3,3,,3,,2,7,2,2,2,3,3,,426000,3,2,2,4,9,2,4,2,1,2,1,2,2,2,2,1,,,70,1,7,,2,4,1,1,2,,1,2,,,,,,,,29370.16667,144597.1667
,2,6001,3,2015,443.3644717,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,3000,,,,1,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,3,5,4,,2,1,2,4,1,2,1,3,3,,,3,1,2,3,3,,4,2,1,2,1,2,2,2,2,,,,120,4,99999998,,,4,2,2,1,,1,2,,,,,,,,11673.91667,286984.9167
,2,6002,3,2015,414.4369105,0,0,0,0,0,0,0,0,0,0,0,11,9,2,1,1,,1700000,2008,3,,,,,,,,2,2,2,2,1,1,2,2,1,2,1,2,2,4,5,2,,,2,1,4,4,,3,1,2,8,0,2,2,3,4,,99999998,1,1,1,2,5,2,2,2,1,2,2,2,2,2,2,1,,,100,5,9,,2,4,1,,2,,2,2,,,,,,,,14239.33333,124539.3333
,2,6003,3,2015,972.6917073,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,2500,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,4,4,2,,,,3,3,3,,2,,2,99999998,0,2,2,3,3,,,4,2,2,3,4,,4,2,2,2,1,2,1,2,2,,,,75,3,99999998,,,4,2,1,2,,1,2,,,,,,,,0,0
,2,6004,3,2015,242.046487,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,2700,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,2,,,,3,4,2,,4,,2,6,0,2,1,99999998,3,,,3,2,2,99999998,2,,1,2,1,2,2,2,2,2,2,,,,80,5,4,,,4,2,1,3,,1,2,,,,,,,,15345.41667,204229.4167
,2,6005,3,2015,644.5723223,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,2,,,,,,,,6588,63788
,2,6006,3,2015,552.8610741,0,0,0,0,0,0,0,0,0,0,0,8,5,3,2,1,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,99999998,3,99999998,,,,3,2,2,,4,,1,99999998,0,2,2,3,3,,,4,2,2,,,,,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,,,,50,1,99999999,,,99999998,7,2,3,,1,2,,,,,,,,10096,826096
,2,6007,3,2015,561.9184782,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,,,,,,,,,,,,2,1,1,2,1,2,2,2,2,1,2,2,2,3,3,2,,,2,1,2,1,,1,,1,6,0,2,2,5,5,,,4,2,2,4,2,,1,2,2,2,1,2,2,2,2,,,,80,1,3,,2,1,3,,3,,2,2,,,,,,,,6955.666667,48955.66667
,1,6008,3,2015,255.2023655,0,0,0,0,0,0,0,0,0,0,0,11,5,6,3,3,130,99999998,,,99999998,,,,,,99999998,,,,,,,,,,,,2,2,4,5,2,,,,1,5,4,,,,3,,0,2,2,5,5,99999998,,4,2,2,,,,,,,,,,,,,2,1,,130,1,4,99999998,,8,1,,3,,2,2,,2,2,,,,,120928.5833,120928.5833
,2,6009,3,2015,737.4291182,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,99999998,99999998,,,99999998,,,,,,99999998,2,2,1,1,2,2,2,2,1,1,1,2,2,4,4,2,,,2,1,1,1,,1,,1,1,0,2,2,5,5,99999998,,4,2,2,,,,,2,2,2,2,2,2,2,2,2,1,1,70,1,8,99999998,2,8,1,,3,,2,2,,,,,,,,33534,33534
,2,6010,3,2015,617.8528941,0,0,0,0,0,0,0,200,0,0,0,5,3,2,1,1,,,,,,,,,,1,,2,2,1,2,2,2,2,2,1,2,1,1,2,3,2,2,,,2,3,3,3,,4,,2,3,0,2,1,3,3,,,3,2,2,,,,,2,1,2,2,2,2,2,2,3,,,87,5,4,,2,5,1,2,2,1,1,1,,,,2,1,2,2,4655.333333,349915.3333
,2,6011,3,2015,769.502961,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,,1300000,1999,99999998,,,,,,2,,2,2,2,2,2,2,2,2,1,1,2,1,2,3,3,2,,,2,2,4,3,,3,,1,4,99999998,2,2,3,3,,99999998,4,2,2,3,5,3,1,2,1,2,2,2,2,2,2,1,,,90,4,99999998,,2,4,1,2,2,,1,2,,,,,,,,115194,115194
,2,6012,3,2015,557.5715852,0,0,0,21600,0,0,0,0,0,0,0,6,4,2,1,1,,1150000,2012,9,,,1,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,,,2,3,3,2,,2,1,1,6,1,2,2,3,2,,630300,,1,1,3,4,4,4,2,1,2,1,2,2,1,2,1,,,99999998,5,9,,2,4,1,,2,,2,2,,,,,,,,17281.33333,86536.33333
,2,6013,3,2015,720.6619608,0,0,0,0,0,0,0,0,0,0,0,9,7,2,1,1,200,2000000,,,99999998,,,,,2,99999998,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,,,2,3,5,5,,4,,3,1,0,2,2,99999998,2,99999998,,4,,2,,,,,2,2,2,1,2,2,2,2,2,1,,150,1,9,2010,2,8,1,1,2,,1,2,,,,,,,,33882.66667,33882.66667
,2,6014,3,2015,425.637872,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,,,,,,,2,2,1,2,1,2,2,2,2,1,1,2,2,4,5,1,2,,2,3,4,3,,1,,3,4,0,2,2,5,5,,,4,,2,1,3,,1,1,1,2,2,2,1,2,2,,,,180,2,5,,1,4,3,,3,,2,2,,,,,,,,30906.83333,30906.83333
,2,6015,3,2015,783.4697233,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,2,,1200000,1987,7,,,2,,,1,,2,2,99999998,2,1,2,2,2,1,1,1,1,1,4,5,2,,,2,3,4,4,,2,,1,4,0,2,1,99999998,5,,90000,1,2,2,,,1,,2,1,1,2,2,2,2,2,1,,,103,3,5,,2,5,1,1,2,,1,2,,,,,,,,38538.16667,38538.16667
,2,6016,3,2015,615.3005235,0,0,0,0,0,18900,0,0,0,0,0,2,1,1,0,1,,,,,,4200,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,4,3,2,,,,3,3,3,,3,,1,1,0,2,2,3,3,,,3,2,1,3,4,,3,2,2,2,2,2,2,2,2,,,,50,4,99999998,,,4,2,1,2,,1,2,,,,,,,,1543.333333,189161
,2,6017,3,2015,385.6575796,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,,,,,,1500,,,,,,2,2,99999998,2,2,2,2,2,2,2,2,2,2,4,5,2,,,,3,3,3,,2,1,1,5,0,2,2,5,4,,,4,1,2,1,3,,1,2,2,2,1,2,2,2,2,,,,50,6,99999998,,,2,2,,3,,2,2,,,,,,,,25165,25165
,2,6018,3,2015,648.23249,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,2,,,2,3,5,3,,4,1,2,4,0,1,1,3,3,,,4,1,1,1,2,,2,2,2,2,2,1,2,2,2,,,,80,3,6,,1,1,3,1,3,,1,2,,,,,,,,50565,50565
,2,6019,3,2015,1151.55543,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,99999999,99999999,,,,,,,2,,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,,,2,3,4,3,,3,,1,6,2,2,2,3,3,,99999999,4,2,2,4,12,1,4,99999998,1,1,1,2,2,2,2,1,,,90,3,99999998,,2,4,1,1,2,,1,2,,,,,,,,8724,428724
,2,6020,3,2015,563.6031941,0,0,0,0,0,0,0,0,0,18000,0,7,5,2,1,1,,1200000,2003,99999998,,,2,,,,,2,1,1,2,1,1,2,2,2,1,99999998,2,2,1,2,2,,,2,3,4,4,,2,1,2,4,1,2,2,2,2,,95000,3,1,1,3,4,1,3,2,1,1,1,2,2,2,2,1,,,100,5,99999998,,2,4,1,1,1,,1,2,,,,,,,,6786.666667,126786.6667
,2,6021,3,2015,565.6466573,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,2750,,,,2,,2,2,1,1,1,2,2,2,2,1,2,1,1,3,2,2,,,,3,4,3,,2,,2,5,2,2,2,2,4,,,4,2,1,5,9,,5,2,1,1,1,2,2,2,2,,,,105,4,99999998,,,4,2,1,2,,1,2,,,,,,,,4847.666667,129867.6667
,2,6022,3,2015,504.0758373,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,1,500,,,,99999998,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,,,2,3,3,3,,4,,1,4,0,2,2,1,1,,,4,2,2,,,,,2,2,2,2,2,2,2,2,2,3,,100,2,9,99999998,2,8,1,1,3,,1,2,,,,,,,,7109.333333,79109.33333
,2,6023,3,2015,451.5525654,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,,,,,,,2,2,1,2,1,2,1,2,1,1,1,2,2,4,4,1,,,2,3,5,4,,1,,2,4,0,2,2,4,4,,,4,,2,,,,,2,1,2,1,2,2,2,2,,,,200,6,9,,2,7,3,1,2,,1,2,,,,,,,,0,0
,2,6024,3,2015,653.3114217,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,1,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,,,2,1,4,3,,3,,1,1,0,2,2,5,5,,,4,2,2,1,2,,1,2,2,2,2,2,2,2,2,,,,130,1,6,,2,4,3,1,3,,1,2,,,,,,,,10866.33333,82866.33333
,2,6025,3,2015,386.3576863,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,,99999998,,,99999998,,,,,,99999998,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,2,1,3,2,,3,,1,1,0,2,2,5,5,99999998,,4,2,2,1,1,,1,2,2,2,2,2,2,2,2,2,1,,100,1,6,99999998,2,4,1,,3,,2,2,,,,,,,,27686.66667,27686.66667
,2,6026,3,2015,735.8740139,31200,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,,,,,99999998,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,,,2,3,3,3,,4,,2,5,0,2,2,99999998,3,,,3,2,1,1,3,,1,1,1,1,1,2,2,2,2,2,3,,145,2,6,99999998,2,4,1,1,1,,1,2,,,,,,,,31680,170880
,2,6027,3,2015,514.6558891,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,2,,2500000,2008,99999998,,,1,,,2,,2,2,2,2,2,2,2,2,2,2,2,1,2,4,5,2,,,2,3,5,5,,3,2,3,4,0,1,2,5,5,,1600000,4,1,2,,,1,,2,1,2,2,2,2,2,2,1,,,290,1,8,,,5,1,,2,,2,2,,,,,,,,26415.5,165615.5
,2,6028,3,2015,569.993649,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,,99999998,1972,5,,,,,,,,2,2,2,1,2,2,2,2,2,1,2,2,2,4,5,2,,,2,3,3,3,,3,1,1,1,0,2,2,3,4,,99999998,1,1,2,2,3,1,2,2,1,2,1,2,2,2,2,1,,,48,5,2,,2,4,1,,2,,2,2,,,,,,,,0,0
,2,6029,3,2015,1329.52899,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,3,,99999998,2000,99999998,,,,,,2,,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,,,2,2,5,4,,3,1,3,1,0,1,1,3,3,,99999998,,1,1,2,4,2,2,1,1,1,1,1,1,1,1,1,,,99999998,1,7,,2,3,1,1,1,,1,2,,,,,,,,0,20009.5
