Siduri,wave,s_seker,MisparPrat,MishkalPrat,MishkalOrech,MezahePrat,Leom,YachasKirvaKalkali,SafaNosefetIvrit,SafaNosefetAravit,SafaNosefetAnglit,SafaNosefetRusit,SafaNosefetZarfatit,SafaNosefetSfaradit,SafaNosefetIdish,SafaNosefetLoYodea,K_SemelMiktzLim1,K_SemelMiktzLim2,K_sug_mosad,K_ShnLimKlali,K_SafaIkarit,K_SfatEm,bmi,Dat1,DatAteist1,DatiutLoYehudi1,DatiutYehudi1,Gil1,Mazav1,MisparMeshivP1,Yachas1,NifkadGalKodemH1,MaonGan1,MaonGanYesodi1,BateySeferLamad1,BSYsh1,IvritDibur1,IvritKria1,IvritKtiva1,Kita1,KriaHanaa1,limudim1,MiktzLim1Asakim1,MiktzLim1MadaeiHevra1,MiktzLim2Asakim1,MiktzLim2MadaeiHevra1,TeudaEretz1,TeudaGvoha1,BeayaBriut1,BeayaMafria1,KoshiHalicha1,KoshiLehitrachetz1,KoshiLevush1,KoshiMB1,KoshiReia1,KoshiShmia1,KoshiZikaron1,MatzavBriut1,K_Gova,K_Mishkal,MisparAv,MisparEm,MisparAchrai,TchunatAvodaShvuit,TchunatAvodaBederechKlal,TchunatAvodaShnatit,ShaotBdk,SemelAnaf1,SemelAnafY1,SemelMishlach1,SemelMishlachY1,HaimMemune,HaimMenahel,ImutAnaf1,ImutAnafAgaf1,ImutMishlach1,Zminut1,SibaLoZamin1,ChipesChodesh1,MekomotAvoda1,MamadAvoda1,KamaKfufim1,MekabelSachar1,Yamim1,C_SachLemaase1,Oved351,MisraMelea1,IkaritPachot351,MikumAvoda11,AvadShana1,MamadAvoday1,MekabelSacharY1,YamimY1,ShaotAvodaY1,Oved35Y1,MisraMeleaY1,MikumAvodaY11,KamaAvadK1,SibaIkarit12Chod1,ChipesShana1,ShanaAzmai,Avad12Hodashim,BrutoSachir,AchnBruAvodKodem1,BrutoAzmaiShnati1,kamaAvadNYch,RechevChevra1,rechevkalul1,havraakalul1,matanakalul1,maanakkalul1,hishtatfutkalul1,tashlumacherkalul1,pitzuyimkalul1,pidyonkalul1,bituach1,misparhodashimbituah1,schumbituach1,achnsmartafut1,achnmeshekbayit1,achnshiurprati1,achnhartzaa1,achacherz1,misparhodashimsmartafut1,misparhodashimmeshekbayit1,misparhodashimshiurprati1,misparhodashimhartzaa1,misparhodashimachacher1,schumsmartafut1,schummeshekbayit1,schumachnshiurprati1,schumachnhartzaa1,schumachacherz1,kamaAvadN2,hatavotLoBBruto,SacShnati_LePratMeAvoda,Tlush1,Ofen_Mehush1,HashavAni1,KamaAvaddY1
5762,6,2018,9,489.52408251,,05-09047-09,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,3,,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,7,6,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5771,6,2018,7,139.07197859,,05-09064-07,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,99999998,5,3,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5777,6,2018,8,597.47708177,,05-09071-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,2,,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,3,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5784,6,2018,9,252.56417463,,05-09082-09,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,6,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5787,6,2018,14,448.7017076,,05-09087-14,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,8,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,12,8,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5819,6,2018,8,113.29330589,,05-09141-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,2,,,,1,,6,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,6,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6642,6,2018,4,344.15039981,,05-09181-04,1,1,0,0,0,0,0,0,0,1,,,,5,1,1,27.34375,1,,,,26,1,,2,1,,,1,,,,,,1,1,,,,,,1,2,,,,,,1,1,1,1,4,7,,,,1,1,1,45,J,,3,,2,,2,,,,,,1,1,,1,5,45,,0,,1,,,,,,,,,2,,,,9,5500,5500,0,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,49500,2,,4,
6642,6,2018,5,315.06605269,,05-09181-05,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,3,,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6186,6,2018,6,821.64312968,,05-09226-06,1,2,0,0,1,0,0,0,0,0,5,,1,6,1,1,27.732299776,1,,,,37,5,,2,1,,,1,,,,,,2,1,,,,,1,5,1,3,2,1,1,1,1,1,1,2,6,9,,,,2,1,2,42,O,,2,,2,,1,1,1,,,,1,1,,1,5,34,,0,,,,,,,,,,,0,,,,12,17000,0,0,12,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,204000,2,,4,
5873,6,2018,5,625.85547553,,05-09233-05,1,2,0,0,1,0,0,0,0,0,9,,2,6,1,1,21.907582458,1,,,,29,1,,2,1,,,1,,,,,,1,1,,,,,1,4,1,2,1,1,1,1,1,1,1,1,3,3,,,,1,1,2,45,R,,3,,1,1,2,,,,,,1,2,3,,6,45,,0,,1,,,,,,,,,12,,,2018,12,0,12000,2539.5,0.5,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,1,0,0,0,0,12,0,0,0,0,1510,,0,164659.5,,1,4,
5875,6,2018,7,378.02815303,,05-09241-07,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,1,3,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5878,6,2018,7,545.28965054,,05-09254-07,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,6,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5883,6,2018,8,137.02036979,,05-09261-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,2,,,,2,,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,4,7,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5883,6,2018,9,137.02036979,,05-09261-09,2,3,0,0,0,0,0,0,0,0,,,,,,,,2,,,,2,,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,4,7,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5896,6,2018,9,346.02922949,,05-09300-09,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,2,99999998,1,3,7,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
5907,6,2018,6,298.98440782,,05-09325-06,1,2,0,1,1,0,1,1,0,0,5,7,,6,1,1,21.631148854,1,,,,54,3,,2,1,,,1,,,,,,4,1,,,,,2,5,1,4,,,,,1,1,1,1,3,3,,,,4,0,2,0,,C,,1,,,,,,1,,1,,,,,,0,,0,,,1,1,1,9,999,1,,2,0,,1,,11,23000,0,0,11,0,0,1,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,253000,2,,4,11
5908,6,2018,4,322.65685009,,05-09326-04,1,2,0,0,1,0,0,0,0,0,12,,4,6,1,1,22.038567493,1,,,,28,1,,2,1,,,1,,,,,,2,1,,,,,1,4,2,,,,,,1,1,1,1,5,5,,,,1,1,2,40,R,,3,,2,,1,1,1,,,,1,1,,1,5,40,,0,,,,,,,,,,,0,,,,12,6500,0,0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,78000,2,,4,
6590,6,2018,5,902.93882442,,05-09329-05,1,2,0,0,0,0,0,0,0,1,,,,6,1,1,22.491349481,1,,,1,28,1,,2,1,,,1,,,,,,3,2,,,,,,1,2,,,,,,1,1,1,1,6,6,,,,6,0,5,0,,,,,,,,,,,,2,,,,,,0,,0,,,2,,,,,,,,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,4,
6590,6,2018,6,829.50663932,,05-09329-06,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,4,,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,5,3,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6590,6,2018,7,829.50663932,,05-09329-07,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,3,,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,5,3,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6196,6,2018,12,1193.8603375,,05-09331-12,1,1,0,0,1,0,0,0,0,0,8,12,1,6,1,1,26.014568158,1,,,,26,1,,2,2,,,1,,,,,,2,1,,,,,1,5,2,,,,,,1,1,1,1,9,11,,,,1,1,2,48,Q,,2,,2,,,,,,,,1,1,,1,5,48,,0,,1,,,,,,,,,0,,,,12,10500,0,0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,126000,2,,4,
6422,6,2018,9,619.08973912,,05-09355-09,2,3,0,0,0,0,0,0,0,0,,,,,,,,2,,,,1,,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,99999998,7,6,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6214,6,2018,3,510.36815503,,05-09380-03,1,3,1,0,1,1,0,0,0,0,8,,,6,7,13,24.977043159,1,,,,27,5,,5,1,,,1,,3,3,3,,2,2,,,,,2,5,2,,,,,,1,1,1,1,5,6,,,,6,0,5,0,,,,,,,,,,,,2,,,,,,0,,0,,,2,,,,,,,,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,4,
6214,6,2018,4,530.90648271,,05-09380-04,1,1,1,0,1,0,0,0,0,0,14,14,,6,3,13,34.198556821,1,,,,54,1,,3,1,,,1,,3,3,3,,3,1,,,,,2,5,2,,,,,,1,1,1,1,6,13,,,,1,1,2,45,C,,7,,2,,1,1,1,,,,1,1,,1,5,53,,0,,1,,,,,,,,,0,,,,12,11500,0,0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,138000,2,,4,
6232,6,2018,9,309.32251721,,05-09412-09,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,2,,8,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,8,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6233,6,2018,9,168.0676552,,05-09414-09,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,2,,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,7,3,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6245,6,2018,18,120.00293961,,05-09432-18,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,1,,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,1,14,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6246,6,2018,8,505.08852038,,05-09434-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,1,,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,6,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6248,6,2018,4,711.96708075,,05-09439-04,1,2,0,0,1,0,0,0,0,0,3,,3,6,1,1,21.461936624,1,,,5,30,1,,2,1,,,1,,,,,,2,2,,,,,1,4,1,4,,,,,1,1,1,1,7,6,,,,1,3,2,32,R,,3,,2,,,,,,,,2,2,,,6,37,,0,7,3,,,,,,,,,0,,,2017,12,1500,0,96000,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,114000,,2,4,
6248,6,2018,5,692.68032082,,05-09439-05,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,4,1,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6249,6,2018,5,596.88752999,,05-09440-05,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,1,3,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6252,6,2018,4,861.73343522,,05-09449-04,1,2,0,0,1,0,0,0,0,0,9,,1,6,1,1,,1,,,,28,1,,2,1,,,1,,,,,,2,2,,,,,1,5,2,,,,,,1,1,1,1,99999999,99999999,,,,6,0,5,0,,,,,,,,,,,,2,,,,,,0,,0,,,2,,,,,,,,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,4,
6254,6,2018,6,258.60159585,,05-09453-06,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,2,,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,4,3,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6276,6,2018,4,454.47178493,,05-09496-04,2,3,0,0,0,0,0,0,0,0,,,,,,,,4,,,,2,,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,3,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6283,6,2018,8,97.348191534,,05-09504-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,2,,,,2,,7,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,7,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6284,6,2018,4,573.5492959,,05-09505-04,1,3,1,1,0,0,0,0,0,0,,,,5,1,4,19.37716263,1,,,,25,5,,3,1,,,1,,1,1,1,,2,1,,,,,,1,2,,,,,,1,1,1,1,6,4,,,,2,3,1,12,I,,5,,2,,2,,,,,,1,1,,1,2,12,,2,,1,,,,,,,,,0,,,,8,2311,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18488,,,2,
6299,6,2018,3,768.41227673,,05-09537-03,1,2,0,0,1,0,0,0,0,0,,,,5,1,1,33.05785124,1,,,,37,1,,2,1,,,1,,,,,,1,1,,,,,,2,2,,,,,,1,1,1,1,5,11,,,,1,1,2,35,M,,4,,2,,1,2,,,,,1,1,,1,5,35,,0,,2,,,,,,,,,0,,,,12,9000,0,0,12,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,108000,2,,1,
6435,6,2018,7,566.36881979,,05-09539-07,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,2,,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,5,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6439,6,2018,6,329.21352044,,05-09552-06,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6304,6,2018,8,299.32602069,,05-09557-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,2,,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,1,7,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6304,6,2018,9,299.32602069,,05-09557-09,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,3,,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,1,7,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6440,6,2018,6,1100.2027663,,05-09568-06,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,4,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6441,6,2018,7,1066.7677327,,05-09569-07,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,5,6,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6710,6,2018,5,702.66615997,,05-09576-05,3,2,1,0,1,0,0,0,0,0,,,,4,7,13,17.993079585,5,1,,,28,1,,2,2,,,1,,3,4,5,,2,1,,,,,,2,2,,,,,,1,1,1,1,6,3,,,,6,0,5,0,,,,,,,,,,,,2,,,,,,0,,0,,,2,,,,,,,,0,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,4,
6710,6,2018,6,784.68962866,,05-09576-06,3,3,0,0,0,0,0,0,0,0,,,,,,,,5,1,,,2,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,2,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6314,6,2018,12,315.35030312,,05-09588-12,2,3,0,0,0,0,0,0,0,0,,,,,,,,4,,,,2,,10,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,4,10,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6747,6,2018,8,400.70134727,,05-09624-08,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,4,,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,99999998,6,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6747,6,2018,9,400.70134727,,05-09624-09,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,99999998,6,5,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6331,6,2018,8,467.69748014,,05-09638-08,2,3,0,0,0,0,0,0,0,0,,,,,,,,3,,,,1,,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,99999998,99999998,4,6,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6691,6,2018,3,335.26624472,,05-09642-03,1,3,1,0,0,0,0,0,0,0,13,,,6,1,3,27.099251007,1,,,,57,3,,6,1,,,1,,1,1,1,,3,1,,,,,2,5,1,2,2,1,1,2,1,1,2,2,4,7,,,,1,1,2,45,O,,2,,2,,1,1,1,,,,1,1,,1,6,45,,0,,,,,,,,,,,0,,,,12,20789,0,0,12,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,249468,1,,4,
6336,6,2018,4,614.03342232,,05-09654-04,1,3,1,0,0,0,0,0,0,0,8,,,6,1,4,20.444444444,1,,,,30,1,,3,1,,,1,,1,1,1,,2,1,,,,,3,5,2,,,,,,1,1,1,1,2,2,,,,3,1,1,998,Q,,2,,2,,2,,,,,,1,1,,1,6,998,1,0,,2,,,,,,,,,0,,,,5,21000,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,105000,2,,4,
6458,6,2018,4,512.80540606,,05-09671-04,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6650,6,2018,4,1013.4071943,,05-09673-04,1,2,0,0,0,0,0,0,0,1,,,,4,1,1,19.53125,1,,,,22,1,,2,1,,,1,,,,,,2,1,,,,,,1,2,,,,,,1,1,1,1,4,3,,,,1,1,2,35,M,,3,,2,,1,1,1,,,,1,1,,1,5,35,,0,,,,,,,,,,,0,,,,12,5600,0,0,12,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,67200,2,,4,
6650,6,2018,5,867.45180486,,05-09673-05,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,3,5,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,3,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
6340,6,2018,7,524.7713319,,05-09679-07,1,3,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,6,4,,,0,,0,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
